id	possess
CB02-003	3
CB02-004	4
CB02-005	4
CB02-006	3
CB02-007	12
CB02-008	8
CB02-009	2
CB02-010	3
CB02-011	1
CB02-012	5
CB02-013	4
CB02-014	2
CB02-015	11
CB02-016	4
CB02-017	2
CB02-018	4
CB02-019	1
CB02-020	4
CB02-021	5
CB02-022	4
CB02-023	3
CB02-024	3
CB02-025	4
CB02-026	3
CB02-027	4
CB02-028	3
CB02-029	3
CB02-030	4
CB02-031	5
CB02-032	4
CB02-033	2
CB02-034	3
CB02-035	2
CB02-036	10
CB02-037	4
CB02-038	4
CB02-039	5
CB02-040	3
CB02-041	4
CB02-042	3
CB02-043	2
CB02-044	4
CB02-045	3
CB02-046	4
CB02-047	2
CB02-048	4
CB02-049	2
CB02-050	4
CB02-051	5
CB02-052	1
CB02-053	3
CB02-054	8
CB02-055	13
CB02-056	4
CB02-057	2
CB02-058	14
CB02-059	2
CB02-060	3
CB02-061	11
CB02-062	4
CB02-063	10
CB02-064	5
CB02-065	5
CB02-066	1
CB02-067	5
CB02-068	4
CB02-069	5
CB02-070	4
CB02-071	5
CB02-X01	2
CB02-X02	1
CB02-X03	1
CB02-X04	3
CB02-X05	2
CB02-X06	1
CB02-X07	3
CB02-X08	2
CB02-XX01	1
CB04-001	10
CB04-002	12
CB04-003	5
CB04-004	8
CB04-005	5
CB04-006	4
CB04-007	4
CB04-008	4
CB04-009	3
CB04-010	9
CB04-011	5
CB04-012	3
CB04-013	14
CB04-014	11
CB04-015	4
CB04-016	8
CB04-017	11
CB04-018	5
CB04-019	9
CB04-020	8
CB04-021	3
CB04-022	4
CB04-023	3
CB04-024	3
CB04-025	3
CB04-026	3
CB04-027	3
CB04-028	7
CB04-029	5
CB04-030	7
CB04-031	3
CB04-032	3
CB04-033	5
CB04-034	8
CB04-035	4
CB04-036	9
CB04-037	10
CB04-038	10
CB04-039	6
CB04-040	8
CB04-041	7
CB04-042	4
CB04-043	5
CB04-044	5
CB04-045	4
CB04-046	5
CB04-047	3
CB04-048	3
CB04-049	3
CB04-050	16
CB04-051	4
CB04-052	3
CB04-053	6
CB04-054	3
CB04-055	3
CB04-056	8
CB04-057	11
CB04-058	6
CB04-059	11
CB04-060	8
CB04-061	7
CB04-062	9
CB04-063	11
CB04-064	5
CB04-065	12
CB04-066	8
CB04-067	8
CB04-068	3
CB04-069	12
CB04-070	13
CB04-071	4
CB04-072	11
CB04-073	12
CB04-074	8
CB04-075	11
CB04-X01	3
CB04-X02	1
CB04-X03	3
CB04-X04	1
CB04-X05	4
CB04-X06	1
CB04-XX01	1
CB05-001	3
CB05-002	3
CB05-003	3
CB05-004	3
CB05-005	3
CB05-006	3
CB05-007	4
CB05-008	3
CB05-009	3
CB05-010	3
CB05-011	3
CB05-012	3
CB05-013	3
CB05-014	3
CB05-015	3
CB05-016	3
CB05-017	3
CB05-018	3
CB05-019	3
CB05-020	3
CB05-021	3
CB05-022	3
CB05-023	3
CB05-024	4
CB05-025	3
CB05-026	4
CB05-027	3
CB05-028	11
CB05-029	3
CB05-030	3
CB05-031	3
CB05-032	3
CB05-033	3
CB05-034	3
CB05-035	3
CB05-036	3
CB05-037	3
CB05-038	3
CB05-039	3
CB05-040	3
CB05-041	3
CB05-042	3
CB05-043	3
CB05-044	3
CB05-045	10
CB05-046	3
CB05-047	5
CB05-048	10
CB05-049	3
CB05-050	3
CB05-051	3
CB05-052	3
CB05-053	10
CB05-054	4
CB05-055	3
CB05-056	8
CB05-057	3
CB05-058	3
CB05-059	9
CB05-X01	3
CB05-X02	1
CB05-X03	1
CB05-X04	3
CB05-X05	1
CB05-X06	3
CB05-XX01	1
CB06-001	4
CB06-002	3
CB06-003	3
CB06-004	3
CB06-005	4
CB06-006	3
CB06-007	3
CB06-008	3
CB06-009	3
CB06-010	3
CB06-011	4
CB06-012	3
CB06-013	3
CB06-014	3
CB06-015	3
CB06-016	3
CB06-017	5
CB06-018	6
CB06-019	3
CB06-020	3
CB06-021	3
CB06-022	3
CB06-023	4
CB06-024	6
CB06-025	3
CB06-026	5
CB06-027	3
CB06-028	3
CB06-029	3
CB06-030	3
CB06-031	6
CB06-032	3
CB06-033	3
CB06-034	3
CB06-035	3
CB06-036	3
CB06-037	3
CB06-038	3
CB06-039	3
CB06-040	3
CB06-041	3
CB06-042	4
CB06-043	1
CB06-044	3
CB06-045	5
CB06-046	3
CB06-047	3
CB06-048	3
CB06-049	3
CB06-050	11
CB06-051	8
CB06-052	8
CB06-053	9
CB06-054	9
CB06-055	5
CB06-056	6
CB06-057	3
CB06-058	3
CB06-059	3
CB06-060	3
CB06-061	6
CB06-062	3
CB06-063	3
CB06-064	6
CB06-065	3
CB06-066	3
CB06-067	3
CB06-068	3
CB06-069	5
CB06-070	3
CB06-071	3
CB06-072	5
CB06-073	5
CB06-074	3
CB06-075	3
CB06-076	3
CB06-077	7
CB06-078	3
CB06-X01	1
CB06-X02	4
CB06-X03	2
CB06-X04	3
CB06-X05	3
CB06-X06	3
CB06-XX01	3
CB06-CP01	1
CB06-CP02	3
CB07-001	1
CB07-002	1
CB07-003	4
CB07-004	4
CB07-005	3
CB07-006	1
CB07-007	1
CB07-008	2
CB07-009	1
CB07-010	1
CB07-011	3
CB07-012	3
CB07-013	4
CB07-014	4
CB07-015	4
CB07-016	1
CB07-017	3
CB07-018	1
CB07-019	4
CB07-020	1
CB07-021	1
CB07-022	3
CB07-023	1
CB07-024	3
CB07-025	4
CB07-026	3
CB07-027	1
CB07-028	1
CB07-029	3
CB07-030	1
CB07-031	3
CB07-032	1
CB07-033	4
CB07-034	1
CB07-035	3
CB07-036	1
CB07-037	2
CB07-038	2
CB07-039	1
CB07-040	4
CB07-041	3
CB07-042	3
CB07-043	3
CB07-044	1
CB07-045	3
CB07-046	1
CB07-047	1
CB07-048	1
CB07-049	1
CB07-050	1
CB07-051	1
CB07-052	4
CB07-053	4
CB07-054	4
CB07-055	3
CB07-056	1
CB07-057	3
CB07-058	2
CB07-059	3
CB07-060	4
CB07-061	3
CB07-062	2
CB07-X01	1
CB07-X02	1
CB07-X03	1
CB07-X04	1
CB07-X05	1
CB07-X06	2
CB07-CP02	1
CB07-CP03	1
CB08-001	3
CB08-002	3
CB08-003	4
CB08-004	3
CB08-005	4
CB08-006	3
CB08-007	4
CB08-008	3
CB08-009	4
CB08-010	3
CB08-011	4
CB08-012	3
CB08-013	3
CB08-014	3
CB08-015	4
CB08-016	4
CB08-017	4
CB08-018	4
CB08-019	9
CB08-020	4
CB08-021	5
CB08-022	3
CB08-023	3
CB08-024	3
CB08-025	3
CB08-026	4
CB08-027	4
CB08-028	3
CB08-029	5
CB08-030	3
CB08-031	5
CB08-032	3
CB08-033	3
CB08-034	4
CB08-035	4
CB08-036	4
CB08-037	4
CB08-038	4
CB08-039	12
CB08-040	6
CB08-041	10
CB08-042	12
CB08-043	3
CB08-044	3
CB08-045	6
CB08-046	3
CB08-047	3
CB08-048	3
CB08-049	3
CB08-050	4
CB08-051	5
CB08-052	4
CB08-053	3
CB08-054	4
CB08-055	5
CB08-056	3
CB08-057	3
CB08-058	5
CB08-059	3
CB08-060	3
CB08-061	7
CB08-062	3
CB08-063	4
CB08-064	3
CB08-065	5
CB08-066	3
CB08-067	3
CB08-068	3
CB08-069	3
CB08-070	3
CB08-071	4
CB08-072	3
CB08-073	4
CB08-074	4
CB08-075	4
CB08-076	4
CB08-077	14
CB08-078	4
CB08-079	3
CB08-X01	2
CB08-X02	1
CB08-X03	2
CB08-X04	2
CB08-X05	3
CB08-X06	1
CB08-XX01	3
CB09-001	2
CB09-002	1
CB09-003	3
CB09-004	3
CB09-005	4
CB09-006	4
CB09-007	2
CB09-008	5
CB09-009	2
CB09-010	5
CB09-011	7
CB09-012	5
CB09-013	4
CB09-014	4
CB09-015	1
CB09-016	4
CB09-017	3
CB09-018	5
CB09-019	3
CB09-020	2
CB09-021	3
CB09-022	1
CB09-023	1
CB09-024	4
CB09-025	2
CB09-026	6
CB09-027	1
CB09-028	2
CB09-029	3
CB09-030	2
CB09-031	3
CB09-032	4
CB09-033	3
CB09-034	3
CB09-035	4
CB09-036	4
CB09-037	1
CB09-038	3
CB09-039	3
CB09-040	3
CB09-041	3
CB09-042	3
CB09-043	5
CB09-044	4
CB09-045	4
CB09-046	2
CB09-047	1
CB09-048	3
CB09-049	4
CB09-050	5
CB09-051	4
CB09-052	3
CB09-053	2
CB09-054	1
CB09-055	1
CB09-056	2
CB09-057	3
CB09-058	4
CB09-059	3
CB09-060	2
CB09-061	3
CB09-062	4
CB09-063	1
CB09-064	3
CB09-065	5
CB09-066	4
CB09-067	5
CB09-068	4
CB09-069	5
CB09-070	2
CB09-071	4
CB09-072	4
CB09-073	3
CB09-074	4
CB09-075	1
CB09-076	1
CB09-077	4
CB09-078	4
CB09-X01	3
CB09-X02	2
CB09-X03	3
CB09-X04	1
CB09-X05	1
CB09-X06	1
CB09-XX01	1
CB09-CP01	1
CB09-CP02	1
CB09-CP03	1
CB09-CP04	3
CB10-001	4
CB10-002	5
CB10-003	4
CB10-004	4
CB10-005	3
CB10-006	4
CB10-007	4
CB10-008	4
CB10-009	1
CB10-010	2
CB10-011	2
CB10-012	1
CB10-013	1
CB10-014	4
CB10-015	3
CB10-016	2
CB10-017	4
CB10-018	3
CB10-019	5
CB10-020	3
CB10-021	4
CB10-022	5
CB10-023	4
CB10-024	4
CB10-025	4
CB10-026	4
CB10-027	4
CB10-028	3
CB10-029	1
CB10-030	3
CB10-031	2
CB10-032	3
CB10-033	2
CB10-034	3
CB10-035	1
CB10-036	4
CB10-037	1
CB10-038	1
CB10-039	2
CB10-040	4
CB10-041	4
CB10-042	4
CB10-043	5
CB10-044	1
CB10-045	4
CB10-046	4
CB10-047	1
CB10-048	1
CB10-049	4
CB10-050	2
CB10-051	1
CB10-052	2
CB10-053	4
CB10-054	3
CB10-055	5
CB10-056	3
CB10-057	3
CB10-058	2
CB10-059	1
CB10-060	5
CB10-061	4
CB10-062	4
CB10-063	2
CB10-064	4
CB10-065	2
CB10-066	4
CB10-067	4
CB10-068	4
CB10-069	2
CB10-070	4
CB10-071	4
CB10-072	2
CB10-073	3
CB10-074	4
CB10-075	4
CB10-076	4
CB10-077	1
CB10-078	4
CB10-079	4
CB10-X01	3
CB10-X02	3
CB10-X03	3
CB10-X04	2
CB10-X05	3
CB10-X06	2
CB10-XX01	1
CB11-001	3
CB11-002	7
CB11-003	6
CB11-004	3
CB11-005	3
CB11-006	6
CB11-007	3
CB11-008	3
CB11-009	6
CB11-010	6
CB11-011	6
CB11-012	3
CB11-013	6
CB11-014	6
CB11-015	3
CB11-016	7
CB11-017	6
CB11-018	3
CB11-019	3
CB11-020	3
CB11-021	3
CB11-022	3
CB11-X01	1
CB11-X02	1
CB11-X03	3
CB12-001	1
CB12-002	1
CB12-003	3
CB12-004	3
CB12-005	1
CB12-006	3
CB12-007	3
CB12-008	4
CB12-009	4
CB12-010	3
CB12-011	4
CB12-012	1
CB12-013	1
CB12-014	1
CB12-015	1
CB12-016	1
CB12-017	4
CB12-018	1
CB12-019	3
CB12-020	1
CB12-021	1
CB12-022	1
CB12-023	1
CB12-024	3
CB12-025	3
CB12-026	1
CB12-027	3
CB12-028	3
CB12-X01	3
CB12-X02	1
CB12-X03	1
CB12-X04	1
CB12-XX01	2
CB12-CP02	1
CB12-CP05	4
CB13-001	4
CB13-002	4
CB13-003	4
CB13-004	2
CB13-005	4
CB13-006	4
CB13-007	4
CB13-008	4
CB13-009	4
CB13-010	2
CB13-011	4
CB13-012	2
CB13-013	2
CB13-014	2
CB13-015	4
CB13-016	1
CB13-017	4
CB13-018	1
CB13-019	2
CB13-020	4
CB13-021	4
CB13-022	4
CB13-023	4
CB13-024	4
CB13-025	4
CB13-026	4
CB13-027	1
CB13-028	2
CB13-029	2
CB13-030	2
CB13-031	1
CB13-032	2
CB13-033	2
CB13-034	1
CB13-035	1
CB13-036	1
CB13-037	2
CB13-038	1
CB13-039	2
CB13-040	4
CB13-041	5
CB13-042	4
CB13-043	1
CB13-044	2
CB13-045	1
CB13-046	1
CB13-047	1
CB13-048	2
CB13-049	1
CB13-050	2
CB13-051	1
CB13-052	2
CB13-053	4
CB13-054	4
CB13-055	4
CB13-056	4
CB13-057	2
CB13-058	4
CB13-059	4
CB13-060	4
CB13-061	2
CB13-062	4
CB13-063	4
CB13-064	4
CB13-065	4
CB13-066	4
CB13-067	4
CB13-068	2
CB13-069	4
CB13-070	3
CB13-071	4
CB13-072	4
CB13-073	4
CB13-074	5
CB13-075	4
CB13-076	4
CB13-077	4
CB13-078	4
CB13-079	4
CB13-X01	2
CB13-X02	1
CB13-X03	2
CB13-X04	1
CB13-X05	3
CB13-X06	1
CB13-XX01	1
CB14-001	3
CB14-002	6
CB14-003	3
CB14-004	7
CB14-005	3
CB14-006	6
CB14-007	3
CB14-008	3
CB14-009	3
CB14-010	3
CB14-011	3
CB14-012	9
CB14-013	3
CB14-014	3
CB14-015	9
CB14-016	7
CB14-017	6
CB14-018	7
CB14-019	6
CB14-020	3
CB14-021	3
CB14-022	3
CB14-023	3
CB14-024	3
CB14-025	4
CB14-026	6
CB14-027	3
CB14-028	6
CB14-029	3
CB14-030	3
CB14-031	3
CB14-032	3
CB14-033	3
CB14-034	3
CB14-035	3
CB14-036	3
CB14-037	1
CB14-038	3
CB14-039	3
CB14-040	3
CB14-041	6
CB14-042	5
CB14-043	6
CB14-044	6
CB14-045	6
CB14-046	6
CB14-047	6
CB14-048	6
CB14-049	3
CB14-050	5
CB14-051	6
CB14-052	6
CB14-053	6
CB14-054	6
CB14-055	6
CB14-056	6
CB14-057	3
CB14-058	5
CB14-059	7
CB14-060	6
CB14-061	14
CB14-062	5
CB14-X01	3
CB14-X02	6
CB14-X03	6
CB14-X04	3
CB14-X05	3
CB14-X06	4
CB14-XX01	4
CB14-CP01	9
CB14-CP02	9
CB15-001	1
CB15-002	4
CB15-003	2
CB15-004	3
CB15-005	7
CB15-006	4
CB15-007	7
CB15-008	5
CB15-009	6
CB15-010	7
CB15-011	6
CB15-012	6
CB15-013	3
CB15-014	8
CB15-015	6
CB15-016	5
CB15-017	1
CB15-018	7
CB15-019	3
CB15-020	2
CB15-021	1
CB15-022	2
CB15-023	3
CB15-024	2
CB15-025	2
CB15-026	1
CB15-027	2
CB15-028	6
CB15-029	1
CB15-030	2
CB15-031	6
CB15-032	3
CB15-033	2
CB15-034	3
CB15-035	3
CB15-036	3
CB15-037	3
CB15-038	3
CB15-039	3
CB15-040	3
CB15-041	4
CB15-042	3
CB15-043	3
CB15-044	3
CB15-045	3
CB15-046	2
CB15-047	3
CB15-048	3
CB15-049	3
CB15-050	1
CB15-051	2
CB15-052	3
CB15-053	3
CB15-054	3
CB15-055	2
CB15-056	3
CB15-057	3
CB15-058	3
CB15-059	2
CB15-060	2
CB15-061	3
CB15-062	3
CB15-063	3
CB15-064	2
CB15-065	3
CB15-066	3
CB15-067	4
CB15-068	3
CB15-069	3
CB15-070	3
CB15-071	3
CB15-072	3
CB15-073	3
CB15-074	4
CB15-075	3
CB15-076	6
CB15-077	6
CB15-078	6
CB15-079	6
CB15-X01	1
CB15-X02	1
CB15-X03	3
CB15-X04	2
CB15-X05	1
CB15-X06	1
CB15-XX01	1
CB15-CP01	3
CB15-CP02	1
CB15-CP03	3
CB16-001	5
CB16-002	4
CB16-003	4
CB16-004	4
CB16-005	4
CB16-006	2
CB16-007	1
CB16-008	2
CB16-009	3
CB16-010	3
CB16-011	3
CB16-012	4
CB16-013	3
CB16-014	3
CB16-015	5
CB16-016	3
CB16-017	4
CB16-018	4
CB16-019	4
CB16-020	3
CB16-021	3
CB16-022	3
CB16-023	3
CB16-024	4
CB16-025	4
CB16-026	5
CB16-027	3
CB16-028	3
CB16-029	4
CB16-030	4
CB16-031	3
CB16-032	3
CB16-033	3
CB16-034	3
CB16-035	3
CB16-036	3
CB16-037	4
CB16-038	3
CB16-039	4
CB16-040	2
CB16-041	3
CB16-042	4
CB16-043	4
CB16-044	2
CB16-045	4
CB16-046	2
CB16-047	3
CB16-048	1
CB16-049	3
CB16-050	1
CB16-051	3
CB16-052	3
CB16-053	4
CB16-054	4
CB16-055	5
CB16-056	3
CB16-057	5
CB16-058	4
CB16-059	3
CB16-060	5
CB16-061	3
CB16-062	5
CB16-063	3
CB16-064	2
CB16-065	2
CB16-066	5
CB16-067	3
CB16-068	3
CB16-069	3
CB16-070	4
CB16-071	4
CB16-072	3
CB16-073	3
CB16-074	4
CB16-075	3
CB16-076	5
CB16-077	5
CB16-078	4
CB16-079	4
CB16-X01	2
CB16-X02	3
CB16-X03	3
CB16-X04	3
CB16-X05	3
CB16-X06	1
CB17-001	3
CB17-002	5
CB17-003	4
CB17-004	3
CB17-005	1
CB17-006	5
CB17-007	4
CB17-008	2
CB17-009	1
CB17-010	2
CB17-011	2
CB17-012	4
CB17-013	5
CB17-014	4
CB17-015	1
CB17-016	4
CB17-017	4
CB17-018	4
CB17-019	2
CB17-020	4
CB17-021	2
CB17-022	6
CB17-023	3
CB17-024	1
CB17-025	4
CB17-026	4
CB17-027	1
CB17-028	4
CB17-029	4
CB17-030	4
CB17-031	5
CB17-032	2
CB17-033	1
CB17-034	4
CB17-035	2
CB17-036	4
CB17-037	3
CB17-038	6
CB17-039	3
CB17-040	2
CB17-041	3
CB17-042	6
CB17-043	1
CB17-044	2
CB17-045	3
CB17-046	3
CB17-047	4
CB17-048	2
CB17-049	4
CB17-050	3
CB17-051	3
CB17-052	3
CB17-053	4
CB17-054	3
CB17-055	5
CB17-056	3
CB17-057	2
CB17-058	3
CB17-059	5
CB17-060	3
CB17-061	5
CB17-062	3
CB17-063	5
CB17-064	4
CB17-065	5
CB17-066	3
CB17-067	3
CB17-068	3
CB17-069	3
CB17-070	3
CB17-071	3
CB17-072	1
CB17-073	2
CB17-074	3
CB17-075	1
CB17-076	3
CB17-077	2
CB17-078	3
CB17-079	4
CB17-X01	1
CB17-X02	1
CB17-X03	2
CB17-X04	2
CB17-X05	3
CB17-X06	6
CB17-XX01	1
CB17-CP02	1
CB17-CP03	3
CB18-001	2
CB18-002	6
CB18-003	6
CB18-004	7
CB18-005	6
CB18-006	7
CB18-007	6
CB18-008	5
CB18-009	6
CB18-010	6
CB18-011	1
CB18-012	1
CB18-013	2
CB18-014	6
CB18-015	6
CB18-016	6
CB18-017	2
CB18-018	6
CB18-019	6
CB18-020	6
CB18-021	3
CB18-022	1
CB18-023	6
CB18-024	6
CB18-025	5
CB18-026	7
CB18-027	5
CB18-028	3
CB18-029	3
CB18-030	6
CB18-031	3
CB18-032	3
CB18-033	3
CB18-034	5
CB18-035	3
CB18-036	3
CB18-037	6
CB18-038	3
CB18-039	3
CB18-040	3
CB18-041	3
CB18-042	6
CB18-043	7
CB18-044	3
CB18-045	3
CB18-046	3
CB18-047	3
CB18-048	6
CB18-049	3
CB18-050	3
CB18-051	6
CB18-052	2
CB18-053	2
CB18-054	3
CB18-055	3
CB18-056	3
CB18-057	3
CB18-058	3
CB18-059	5
CB18-060	7
CB18-061	7
CB18-062	5
CB18-X01	3
CB18-X02	1
CB18-X03	3
CB18-X04	6
CB18-X05	3
CB18-X06	3
CB18-XX01	1
CB19-001	3
CB19-002	3
CB19-003	3
CB19-004	3
CB19-005	3
CB19-006	3
CB19-007	3
CB19-008	3
CB19-009	3
CB19-010	3
CB19-011	3
CB19-012	3
CB19-013	4
CB19-014	3
CB19-015	3
CB19-016	3
CB19-017	3
CB19-018	1
CB19-019	3
CB19-020	4
CB19-021	6
CB19-022	3
CB19-023	3
CB19-024	4
CB19-025	4
CB19-026	1
CB19-027	3
CB19-028	5
CB19-029	3
CB19-030	4
CB19-031	4
CB19-032	3
CB19-033	1
CB19-034	3
CB19-035	3
CB19-036	4
CB19-037	1
CB19-038	3
CB19-039	3
CB19-040	5
CB19-041	1
CB19-042	4
CB19-043	3
CB19-044	3
CB19-045	3
CB19-046	4
CB19-047	3
CB19-048	4
CB19-049	3
CB19-050	6
CB19-051	1
CB19-052	3
CB19-053	2
CB19-054	4
CB19-055	3
CB19-056	4
CB19-057	4
CB19-058	3
CB19-059	1
CB19-060	3
CB19-061	4
CB19-062	1
CB19-063	3
CB19-064	3
CB19-065	3
CB19-066	3
CB19-067	3
CB19-068	5
CB19-069	4
CB19-070	3
CB19-071	3
CB19-072	3
CB19-073	5
CB19-074	3
CB19-075	6
CB19-076	1
CB19-077	3
CB19-078	3
CB19-079	4
CB19-080	2
CB19-081	5
CB19-082	4
CB19-083	4
CB19-084	3
CB19-085	1
CB20-001	6
CB20-002	4
CB20-003	6
CB20-004	8
CB20-005	1
CB20-006	4
CB20-007	2
CB20-008	1
CB20-009	3
CB20-010	7
CB20-011	6
CB20-012	8
CB20-013	8
CB20-014	3
CB20-015	2
CB20-016	3
CB20-017	6
CB20-018	3
CB20-019	5
CB20-020	6
CB20-021	3
CB20-022	3
CB20-023	6
CB20-024	6
CB20-025	4
CB20-026	8
CB20-027	2
CB20-028	6
CB20-029	5
CB20-030	3
CB20-031	3
CB20-X01	1
CB20-X02	3
CB20-X03	3
CB20-X04	3
CB20-X05	3
CB20-XX01	3
CB20-CP01	3
CB20-CP02	3
CB20-CP03	3
CB20-CP04	3
CB21-001	8
CB21-002	3
CB21-003	6
CB21-004	3
CB21-005	3
CB21-006	7
CB21-007	8
CB21-008	3
CB21-009	3
CB21-010	4
CB21-011	4
CB21-012	8
CB21-013	3
CB21-014	6
CB21-015	7
CB21-016	6
CB21-017	3
CB21-018	6
CB21-019	7
CB21-020	3
CB21-021	3
CB21-022	8
CB21-023	3
CB21-024	3
CB21-025	3
CB21-026	3
CB21-027	3
CB21-028	3
CB21-029	8
CB21-030	3
CB21-031	8
CB21-032	7
CB21-033	3
CB21-034	7
CB21-035	7
CB21-036	3
CB21-037	3
CB21-038	3
CB21-039	3
CB21-040	4
CB21-041	8
CB21-042	4
CB21-043	4
CB21-044	7
CB21-045	3
CB21-046	6
CB21-047	3
CB21-048	3
CB21-049	3
CB21-050	3
CB21-051	3
CB21-052	6
CB21-053	8
CB21-054	3
CB21-055	3
CB21-056	6
CB21-057	7
CB21-058	3
CB21-059	8
CB21-060	6
CB21-061	3
CB21-062	6
CB21-X01	3
CB21-X02	3
CB21-X03	3
CB21-X04	3
CB21-X05	4
CB21-X06	3
CB21-XX01	3
CB22-001	1
CB22-002	2
CB22-003	7
CB22-004	2
CB22-005	6
CB22-006	5
CB22-007	7
CB22-008	1
CB22-009	2
CB22-010	1
CB22-011	5
CB22-012	6
CB22-013	2
CB22-014	6
CB22-015	2
CB22-016	6
CB22-017	2
CB22-018	6
CB22-019	2
CB22-020	1
CB22-021	4
CB22-022	5
CB22-023	3
CB22-024	3
CB22-025	4
CB22-026	6
CB22-027	6
CB22-028	3
CB22-029	3
CB22-030	3
CB22-031	3
CB22-032	3
CB22-033	6
CB22-034	3
CB22-035	7
CB22-036	3
CB22-037	5
CB22-038	6
CB22-039	5
CB22-040	5
CB22-041	8
CB22-042	3
CB22-043	3
CB22-044	3
CB22-045	3
CB22-046	3
CB22-047	7
CB22-048	6
CB22-049	1
CB22-050	7
CB22-051	3
CB22-052	6
CB22-053	2
CB22-054	7
CB22-055	1
CB22-056	3
CB22-057	3
CB22-058	3
CB22-059	7
CB22-060	6
CB22-061	7
CB22-062	6
CB22-X01	2
CB22-X02	1
CB22-X03	3
CB22-X04	3
CB22-X05	3
CB22-X06	3
CB22-XX01	1
CB23-001	6
CB23-002	6
CB23-003	5
CB23-004	3
CB23-005	3
CB23-006	6
CB23-007	3
CB23-008	3
CB23-009	6
CB23-010	6
CB23-011	7
CB23-012	6
CB23-013	3
CB23-014	3
CB23-015	3
CB23-016	4
CB23-017	6
CB23-018	6
CB23-019	3
CB23-020	3
CB23-021	6
CB23-022	6
CB23-023	3
CB23-024	3
CB23-025	3
CB23-026	8
CB23-027	6
CB23-028	3
CB23-029	3
CB23-030	3
CB23-031	3
CB23-032	3
CB23-033	3
CB23-034	3
CB23-035	3
CB23-036	3
CB23-037	3
CB23-038	6
CB23-039	3
CB23-040	6
CB23-041	6
CB23-042	7
CB23-043	6
CB23-044	8
CB23-045	3
CB23-046	3
CB23-047	3
CB23-048	3
CB23-049	3
CB23-050	6
CB23-051	6
CB23-052	3
CB23-053	6
CB23-054	6
CB23-055	3
CB23-056	6
CB23-057	6
CB23-058	6
CB23-059	3
CB23-060	4
CB23-061	3
CB23-062	5
CB23-X01	3
CB23-X02	3
CB23-X03	3
CB23-X04	3
CB23-X05	3
CB23-X06	3
CB23-XX01	3
CB24-001	1
CB24-002	3
CB24-003	3
CB24-004	1
CB24-005	4
CB24-006	4
CB24-007	4
CB24-008	6
CB24-009	4
CB24-010	4
CB24-011	5
CB24-012	1
CB24-013	1
CB24-014	2
CB24-015	3
CB24-016	4
CB24-017	1
CB24-018	2
CB24-019	3
CB24-020	3
CB24-021	4
CB24-022	5
CB24-023	3
CB24-024	3
CB24-025	4
CB24-026	4
CB24-027	3
CB24-028	6
CB24-029	4
CB24-030	5
CB24-031	5
CB24-032	3
CB24-033	5
CB24-034	2
CB24-035	3
CB24-036	3
CB24-037	3
CB24-038	1
CB24-039	3
CB24-040	3
CB24-041	1
CB24-042	3
CB24-043	2
CB24-044	5
CB24-045	3
CB24-046	4
CB24-047	4
CB24-048	5
CB24-049	4
CB24-050	3
CB24-051	4
CB24-052	4
CB24-053	4
CB24-054	3
CB24-055	1
CB24-056	4
CB24-057	3
CB24-058	3
CB24-059	1
CB24-060	3
CB24-061	2
CB24-062	3
CB24-063	3
CB24-064	3
CB24-065	3
CB24-066	2
CB24-067	1
CB24-068	6
CB24-069	5
CB24-070	4
CB24-071	4
CB24-072	1
CB24-073	3
CB24-074	4
CB24-075	4
CB24-076	1
CB24-077	3
CB24-078	3
CB24-CX01	3
CB24-X01	1
CB24-X02	3
CB24-X03	2
CB24-X04	3
CB24-X05	2
CB24-X06	3
CB24-XX01	1
CB24-CP01	3
CB24-CP02	3
CB24-CP03	1
CB24-CP04	3
CB24-CP05	3
CB24-CP06	1
CB25-001	4
CB25-002	5
CB25-003	3
CB25-004	4
CB25-005	3
CB25-006	4
CB25-007	5
CB25-008	3
CB25-009	4
CB25-010	3
CB25-011	3
CB25-012	3
CB25-013	5
CB25-014	5
CB25-015	4
CB25-016	3
CB25-017	3
CB25-018	3
CB25-019	3
CB25-020	3
CB25-021	3
CB25-022	5
CB25-023	5
CB25-024	5
CB25-025	3
CB25-026	3
CB25-027	3
CB25-028	4
CB25-029	4
CB25-030	4
CB25-031	4
CB25-032	3
CB25-033	3
CB25-034	3
CB25-035	3
CB25-036	5
CB25-037	4
CB25-038	5
CB25-039	3
CB25-040	3
CB25-041	3
CB25-042	3
CB25-043	4
CB25-044	4
CB25-045	3
CB25-046	3
CB25-047	3
CB25-048	4
CB25-049	4
CB25-050	4
CB25-051	3
CB25-052	3
CB25-053	4
CB25-054	4
CB25-055	3
CB25-056	3
CB25-057	4
CB25-058	4
CB25-059	3
CB25-060	4
CB25-061	3
CB25-062	3
CB25-063	3
CB25-064	3
CB25-065	3
CB25-066	3
CB25-067	5
CB25-068	3
CB25-069	3
CB25-070	4
CB25-071	6
CB25-072	3
CB25-073	4
CB25-074	3
CB25-075	3
CB25-076	4
CB25-077	4
CB25-078	6
CB25-079	3
CB25-CX01	3
CB25-CX02	3
CB25-CX03	3
CB25-X01	3
CB25-X02	3
CB25-X03	3
CB25-X04	3
CB25-X05	3
CB25-X06	3
CB25-XX01	3
CB26-001	2
CB26-002	4
CB26-003	1
CB26-004	3
CB26-005	4
CB26-006	1
CB26-007	6
CB26-008	1
CB26-009	1
CB26-010	4
CB26-011	1
CB26-012	4
CB26-013	2
CB26-014	1
